dataset_id,window_id,phase,split_role,method,configuration,N_cells,target,target_value,predicted_value,residual,alpha_wgs,poor_convergence_count,cell0_cost,cell0_max_abs_scaled_residual,cell0_max_abs_unscaled_residual,execution_status,residual_quality_status,source_commit,reference_predicted_value,delta_vs_reference,relative_delta
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W003,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,9.006523823823533,11.870173519211196,2.8636496953876627,1.0,1,0.012256914960438157,0.11826045774166863,3802.6804061233997,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.870173519211196,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W003,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4312973684326845,8.969117090507288e-18,-0.4312973684326845,1.0,1,0.012256914960438157,0.11826045774166863,3802.6804061233997,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.969117090507288e-18,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W003,2,train,fixed_physics,reference,1,dry_syngas_flow,135333.12568400582,59961.32101645969,-75371.80466754612,1.0,1,0.012256914960438157,0.11826045774166863,3802.6804061233997,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59961.32101645969,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W004,2,train,fixed_physics,reference,1,CO_dry_vol_pct,62.77992547536232,84.8389432815887,22.05901780622638,1.0,1,0.012085519702011837,0.11746197048360717,3776.964977681637,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.8389432815887,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W004,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.104893466666667,1.6227449108997636e-14,-27.10489346666665,1.0,1,0.012085519702011837,0.11746197048360717,3776.964977681637,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.6227449108997636e-14,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W004,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,9.396092198550727,11.845737496265569,2.4496452977148415,1.0,1,0.012085519702011837,0.11746197048360717,3776.964977681637,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.845737496265569,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W004,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4317442957838846,1.9127358829938694e-16,-0.43174429578388446,1.0,1,0.012085519702011837,0.11746197048360717,3776.964977681637,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.9127358829938694e-16,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02D_008__W004,2,train,fixed_physics,reference,1,dry_syngas_flow,134996.61895123284,60146.08443978174,-74850.5345114511,1.0,1,0.012085519702011837,0.11746197048360717,3776.964977681637,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,60146.08443978174,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_evening_handover_2022-10-02__W001,2,train,fixed_physics,reference,1,CO_dry_vol_pct,63.41086326266668,84.688855659144,21.277992396477316,1.0,1,0.012592506211758251,0.11980846648604157,3852.083441287279,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.688855659144,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_evening_handover_2022-10-02__W001,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.417061404,8.901544781409025e-17,-27.417061404,1.0,1,0.012592506211758251,0.11980846648604157,3852.083441287279,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.901544781409025e-17,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_evening_handover_2022-10-02__W001,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.441408170933336,11.918000504250468,3.4765923333171322,1.0,1,0.012592506211758251,0.11980846648604157,3852.083441287279,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.918000504250468,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_evening_handover_2022-10-02__W001,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4323704069112698,1.0510880932475926e-18,-0.4323704069112698,1.0,1,0.012592506211758251,0.11980846648604157,3852.083441287279,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.0510880932475926e-18,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_evening_handover_2022-10-02__W001,2,train,fixed_physics,reference,1,dry_syngas_flow,137049.71626670065,59594.875325158006,-77454.84094154264,1.0,1,0.012592506211758251,0.11980846648604157,3852.083441287279,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59594.875325158006,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W001,2,train,fixed_physics,reference,1,CO_dry_vol_pct,63.46170394933334,84.61273392685459,21.151029977521247,1.0,1,0.01285406851692382,0.12099990951882066,3874.739083170891,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.61273392685459,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W001,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.516882504000005,1.6171908447144387e-15,-27.516882504000005,1.0,1,0.01285406851692382,0.12099990951882066,3874.739083170891,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.6171908447144387e-15,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W001,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.2832787328,11.954296712459838,3.6710179796598386,1.0,1,0.01285406851692382,0.12099990951882066,3874.739083170891,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.954296712459838,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W001,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4335975122152168,1.9112854172900928e-17,-0.4335975122152168,1.0,1,0.01285406851692382,0.12099990951882066,3874.739083170891,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.9112854172900928e-17,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W001,2,train,fixed_physics,reference,1,dry_syngas_flow,135968.2115162215,59081.60681635042,-76886.60469987107,1.0,1,0.01285406851692382,0.12099990951882066,3874.739083170891,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59081.60681635042,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W002,2,train,fixed_physics,reference,1,CO_dry_vol_pct,63.25691689866667,84.65903849267067,21.402121594004008,1.0,1,0.012695080405771343,0.12027705307691743,3851.762043982744,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.65903849267067,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W002,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.468237184000003,3.7968436030720807e-16,-27.468237184000003,1.0,1,0.012695080405771343,0.12027705307691743,3851.762043982744,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,3.7968436030720807e-16,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W002,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.520277471866667,11.932203289194891,3.4119258173282248,1.0,1,0.012695080405771343,0.12027705307691743,3851.762043982744,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.932203289194891,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W002,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4342286925491855,4.484865019345561e-18,-0.4342286925491855,1.0,1,0.012695080405771343,0.12027705307691743,3851.762043982744,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,4.484865019345561e-18,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W002,2,train,fixed_physics,reference,1,dry_syngas_flow,136614.63686025803,59250.38919705543,-77364.24766320261,1.0,1,0.012695080405771343,0.12027705307691743,3851.762043982744,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59250.38919705543,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W003,2,train,fixed_physics,reference,1,CO_dry_vol_pct,62.98495327466667,84.69966135823692,21.71470808357025,1.0,1,0.012557928637997352,0.1196493200642736,3822.9715723395348,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.69966135823692,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W003,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.480912090666667,1.2746432825969488e-16,-27.480912090666667,1.0,1,0.012557928637997352,0.1196493200642736,3822.9715723395348,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.2746432825969488e-16,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W003,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.8139224204,11.912670558865738,3.098748138465737,1.0,1,0.012557928637997352,0.1196493200642736,3822.9715723395348,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.912670558865738,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W003,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4363097806545441,1.5048977317699648e-18,-0.4363097806545441,1.0,1,0.012557928637997352,0.1196493200642736,3822.9715723395348,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.5048977317699648e-18,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W003,2,train,fixed_physics,reference,1,dry_syngas_flow,134692.24161889203,59261.701609601296,-75430.54000929074,1.0,1,0.012557928637997352,0.1196493200642736,3822.9715723395348,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59261.701609601296,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W004,2,train,fixed_physics,reference,1,CO_dry_vol_pct,63.326827236,84.65917391937687,21.33234668337687,1.0,1,0.012697973298445901,0.1202892308197901,3820.2408940792084,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.65917391937687,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W004,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.554390776000005,7.598899243529832e-15,-27.554390775999998,1.0,1,0.012697973298445901,0.1202892308197901,3820.2408940792084,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,7.598899243529832e-15,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W004,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.383189950133334,11.931906807254025,3.5487168571206915,1.0,1,0.012697973298445901,0.1202892308197901,3820.2408940792084,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.931906807254025,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W004,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4351170293875853,8.975872184586235e-17,-0.4351170293875852,1.0,1,0.012697973298445901,0.1202892308197901,3820.2408940792084,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.975872184586235e-17,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W004,2,train,fixed_physics,reference,1,dry_syngas_flow,135315.51028535963,58759.48487030549,-76556.02541505414,1.0,1,0.012697973298445901,0.1202892308197901,3820.2408940792084,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,58759.48487030549,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W005,2,train,fixed_physics,reference,1,CO_dry_vol_pct,63.19721617733333,84.68860137821336,21.491385200880032,1.0,1,0.012595289621239012,0.11982059155441763,3825.7463319301605,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.68860137821336,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W005,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.47726098133333,1.6450686701696242e-15,-27.47726098133333,1.0,1,0.012595289621239012,0.11982059155441763,3825.7463319301605,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.6450686701696242e-15,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W005,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.603536797333334,11.91796894771663,3.314432150383297,1.0,1,0.012595289621239012,0.11982059155441763,3825.7463319301605,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.91796894771663,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W005,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4347838002515001,1.9424912484064563e-17,-0.4347838002515001,1.0,1,0.012595289621239012,0.11982059155441763,3825.7463319301605,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.9424912484064563e-17,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W005,2,train,fixed_physics,reference,1,dry_syngas_flow,135794.2705177406,59180.295395877874,-76613.97512186272,1.0,1,0.012595289621239012,0.11982059155441763,3825.7463319301605,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59180.295395877874,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W006,2,train,fixed_physics,reference,1,CO_dry_vol_pct,62.72970422933334,84.7614466859578,22.03174245662445,1.0,1,0.012345692148466843,0.1186724318907419,3809.4275231659412,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.7614466859578,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W006,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.448545144,4.964710323357156e-17,-27.448545144,1.0,1,0.012345692148466843,0.1186724318907419,3809.4275231659412,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,4.964710323357156e-17,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W006,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,9.115858959466664,11.883181954291155,2.7673229948244913,1.0,1,0.012345692148466843,0.1186724318907419,3809.4275231659412,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.883181954291155,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W006,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4375686736084317,5.857274170592521e-19,-0.4375686736084317,1.0,1,0.012345692148466843,0.1186724318907419,3809.4275231659412,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,5.857274170592521e-19,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_009__W006,2,train,fixed_physics,reference,1,dry_syngas_flow,135388.818337183,59762.00147020362,-75626.81686697938,1.0,1,0.012345692148466843,0.1186724318907419,3809.4275231659412,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59762.00147020362,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_010__W001,2,train,fixed_physics,reference,1,CO_dry_vol_pct,62.59200827866667,84.76990402110305,22.177895742436377,1.0,1,0.012318001506233573,0.1185439623454567,3795.5503706038,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.76990402110305,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_010__W001,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.38116125333333,8.756731457964716e-18,-27.38116125333333,1.0,1,0.012318001506233573,0.1185439623454567,3795.5503706038,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.756731457964716e-18,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_010__W001,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,9.318938682933334,11.879038247148905,2.5600995642155713,1.0,1,0.012318001506233573,0.1185439623454567,3795.5503706038,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.879038247148905,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_010__W001,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4374573298597622,1.0330000439524824e-19,-0.4374573298597622,1.0,1,0.012318001506233573,0.1185439623454567,3795.5503706038,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,1.0330000439524824e-19,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-02N_010__W001,2,train,fixed_physics,reference,1,dry_syngas_flow,135028.15222970364,59639.4368830895,-75388.71534661415,1.0,1,0.012318001506233573,0.1185439623454567,3795.5503706038,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59639.4368830895,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_morning_handover_2022-10-03__W001,2,train,fixed_physics,reference,1,CO_dry_vol_pct,62.62306532800001,84.47428179280341,21.8512164648034,1.0,1,0.01333481073216115,0.12315832477577326,3935.7666305005546,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.47428179280341,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_morning_handover_2022-10-03__W001,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.326839910666664,2.6127108262845e-16,-27.326839910666664,1.0,1,0.01333481073216115,0.12315832477577326,3935.7666305005546,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.6127108262845e-16,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_morning_handover_2022-10-03__W001,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,9.342854366266666,12.019908138843087,2.6770537725764214,1.0,1,0.01333481073216115,0.12315832477577326,3935.7666305005546,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,12.019908138843087,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_morning_handover_2022-10-03__W001,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4363694097163924,3.0929068242247947e-18,-0.4363694097163924,1.0,1,0.01333481073216115,0.12315832477577326,3935.7666305005546,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,3.0929068242247947e-18,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__shift_morning_handover_2022-10-03__W001,2,train,fixed_physics,reference,1,dry_syngas_flow,135072.35814947772,58468.54368837594,-76603.81446110178,1.0,1,0.01333481073216115,0.12315832477577326,3935.7666305005546,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,58468.54368837594,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,2,train,fixed_physics,reference,1,CO_dry_vol_pct,62.78747585733334,84.27891878767477,21.491442930341428,1.0,1,0.014029677033370836,0.12620834152989943,4012.056762099266,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.27891878767477,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.23126621733333,3.965117993426151e-16,-27.23126621733333,1.0,1,0.014029677033370836,0.12620834152989943,4012.056762099266,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,3.965117993426151e-16,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,9.270155257599995,12.111210064753184,2.8410548071531885,1.0,1,0.014029677033370836,0.12620834152989943,4012.056762099266,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,12.111210064753184,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4337055120589286,4.704756599233951e-18,-0.4337055120589286,1.0,1,0.014029677033370836,0.12620834152989943,4012.056762099266,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,4.704756599233951e-18,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_011__W001,2,train,fixed_physics,reference,1,dry_syngas_flow,134220.69691412855,57479.76199765938,-76740.93491646918,1.0,1,0.014029677033370836,0.12620834152989943,4012.056762099266,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,57479.76199765938,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W001,2,train,fixed_physics,reference,1,CO_dry_vol_pct,63.396988149333325,84.84266277444956,21.44567462511624,1.0,1,0.012077543198760067,0.11742326943367448,3743.7344013154507,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.84266277444956,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W001,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.100173431999995,8.082355460514723e-15,-27.100173431999988,1.0,1,0.012077543198760067,0.11742326943367448,3743.7344013154507,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,8.082355460514723e-15,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W001,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.781086234000002,11.84362012872925,3.062533894729249,1.0,1,0.012077543198760067,0.11742326943367448,3743.7344013154507,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.84362012872925,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W001,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4274708759793658,9.526286889417066e-17,-0.42747087597936567,1.0,1,0.012077543198760067,0.11742326943367448,3743.7344013154507,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,9.526286889417066e-17,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W001,2,train,fixed_physics,reference,1,dry_syngas_flow,135208.44369939092,59649.46960912214,-75558.97409026878,1.0,1,0.012077543198760067,0.11742326943367448,3743.7344013154507,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59649.46960912214,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W002,2,train,fixed_physics,reference,1,CO_dry_vol_pct,63.257299012,84.82062981032881,21.563330798328813,1.0,1,0.012150334236913135,0.11776370930080188,3762.8385928273206,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.82062981032881,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W002,2,train,fixed_physics,reference,1,H2_dry_vol_pct,27.053133188,2.8713027553753116e-19,-27.053133188,1.0,1,0.012150334236913135,0.11776370930080188,3762.8385928273206,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,2.8713027553753116e-19,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W002,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,8.9789605928,11.85436442384947,2.8754038310494696,1.0,1,0.012150334236913135,0.11776370930080188,3762.8385928273206,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.85436442384947,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W002,2,train,fixed_physics,reference,1,H2_CO_ratio,0.4276703681751177,3.3851467052248487e-21,-0.4276703681751177,1.0,1,0.012150334236913135,0.11776370930080188,3762.8385928273206,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,3.3851467052248487e-21,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W002,2,train,fixed_physics,reference,1,dry_syngas_flow,135172.94580704434,59700.645027446146,-75472.30077959818,1.0,1,0.012150334236913135,0.11776370930080188,3762.8385928273206,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,59700.645027446146,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W003,2,train,fixed_physics,reference,1,CO_dry_vol_pct,62.85266491093751,84.89327567104735,22.040610760109836,1.0,1,0.011906653927132986,0.1166215294550604,3724.892300248146,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,84.89327567104735,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W003,2,train,fixed_physics,reference,1,H2_dry_vol_pct,26.9522631546875,3.0519739285302195e-16,-26.9522631546875,1.0,1,0.011906653927132986,0.1166215294550604,3724.892300248146,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,3.0519739285302195e-16,0.0,0.0
R52-C-75,R52-C-75__P2__huayi_sy3sy2_phase2_wgs1__plateau_2022-10-03D_012__W003,2,train,fixed_physics,reference,1,CO2_dry_vol_pct,9.49402835453125,11.8192576525387,2.32522929800745,1.0,1,0.011906653927132986,0.1166215294550604,3724.892300248146,completed,poor,a2955d2a2f6e850b88d8b206f465d810e1ad86ab,11.8192576525387,0.0,0.0
